tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz,face
1,1,0,0,1,1,-0.62,0.20,-0.01,-22333.60,-16280.14,-35332.89,0
1,1,0,0,1,1,-0.94,0.48,-0.07,18580.31,10174.19,42744.02,0
1,1,0,1,1,1,-0.96,-0.00,0.03,21419.73,2617.52,40992.65,3
1,0,0,1,1,1,-0.91,-0.26,-0.10,-2252.45,7683.14,-34660.02,2
1,1,0,1,1,1,-0.86,0.07,0.05,-245.76,-29615.88,15623.97,0
1,1,0,1,1,1,-1.07,-0.28,-0.32,29382.04,22911.03,34617.07,3
1,0,0,1,1,1,-0.87,-0.49,0.05,-21973.30,-4855.65,-7298.98,2
1,1,0,1,1,1,-0.95,-0.05,-0.19,-31911.27,-46471.06,-20746.86,3
1,1,0,1,1,1,-1.05,0.17,-0.36,25409.24,36630.91,-10212.37,0
1,1,0,1,1,1,-0.79,-0.03,-0.06,27874.05,-9186.36,34378.47,3
1,0,0,1,1,1,-1.04,-0.30,-0.21,1271.77,23564.81,4068.25,2
1,1,0,1,1,1,-0.92,0.03,0.11,-7332.39,8532.58,-33724.68,0
1,1,0,0,1,1,-0.78,0.28,0.10,-20439.06,-14772.15,-20489.17,0
1,1,0,0,1,1,-0.85,0.27,-0.28,11481.76,8647.11,32018.65,0
1,1,0,1,1,1,-0.97,0.24,0.17,29000.27,19556.21,-11274.17,0
1,1,0,0,1,1,-0.78,0.40,0.19,-12536.40,-6084.47,-14812.71,0
1,1,0,1,1,1,-0.68,0.12,-0.03,-21713.22,-7012.65,2028.16,0
1,1,0,0,1,1,-0.99,0.55,-0.06,1214.51,4576.48,-1725.13,0
1,1,0,0,1,1,-0.84,0.36,0.16,32467.23,15478.42,9541.89,0
1,1,0,1,1,1,-0.93,0.01,0.12,-3550.47,-19491.79,25363.90,0
1,1,0,1,1,1,-1.01,-0.06,-0.04,-11243.15,-31472.24,-13283.24,3
1,1,0,1,1,1,-0.93,0.22,-0.28,-3013.60,-8174.67,-24736.37,0
1,1,0,1,1,1,-0.81,-0.01,-0.30,30761.19,5103.80,46938.73,3

1,0,0,1,1,1,-0.82,-0.40,0.05,13860.67,56280.19,861.37,2
1,1,0,1,1,0,-0.93,0.20,0.20,-31837.30,-23533.79,-45743.31,0
1,1,0,0,1,1,-0.93,0.31,-0.07,-13863.05,-15029.84,8060.14,0
1,1,0,1,1,1,-1.01,0.05,-0.18,24841.35,19787.66,24359.37,0
1,1,0,1,1,1,-0.96,0.01,-0.05,-5576.24,-5693.16,-4151.76,0
1,1,0,1,1,1,-0.94,-0.03,-0.05,980.67,1772.85,-1913.63,3
1,1,0,1,1,1,-0.93,-0.03,-0.01,2102.13,-52.49,145.55,3
1,1,0,1,1,1,-0.98,0.01,-0.05,1512.77,-567.88,-813.65,0
1,1,0,1,1,1,-0.95,-0.03,-0.05,2283.47,283.94,-892.39,3
1,1,0,1,1,1,-0.96,-0.01,-0.05,1849.20,157.48,-85.90,3
1,1,0,1,1,1,-0.95,-0.01,-0.05,2307.33,646.62,-167.02,3
1,1,0,1,1,1,-0.96,-0.01,-0.03,1682.18,-481.99,-369.84,3
1,1,0,1,1,1,-0.94,-0.02,-0.04,2581.73,870.91,-276.78,3
1,1,0,1,1,1,-0.95,-0.03,-0.04,2021.00,436.65,-193.27,3
1,1,0,1,1,1,-0.94,0.01,-0.03,1882.61,-140.78,-403.25,0
1,1,0,1,1,1,-0.93,-0.02,-0.04,2507.76,1371.99,-229.06,3
1,1,0,1,1,1,-0.96,-0.02,-0.02,2922.93,1333.81,455.74,3
1,1,0,1,1,1,-0.97,-0.01,0.01,1801.48,-971.13,-1706.04,3
1,1,0,1,1,1,-1.02,-0.02,0.02,5435.46,26890.99,-10016.71,3
1,1,0,0,1,1,-0.82,0.33,0.15,-16545.00,-6907.67,-14094.50,0
1,1,0,1,1,1,-0.98,0.22,0.23,8060.14,23266.55,25392.54,0
1,1,0,1,1,0,-0.77,0.27,0.32,-16461.48,-8437.14,-36869.52,0
1,1,0,0,1,0,-0.68,0.28,0.28,26523.53,-19904.58,47404.01,0
1,1,0,1,1,1,-1.13,-0.08,-0.04,-13435.95,-24077.81,33421.66,3
1,0,0,1,1,1,-0.89,0.05,-0.10,-36416.17,1980.44,-45335.29,2
1,1,0,1,1,1,-0.64,0.13,0.21,33812.97,377.00,20644.26,0
1,1,0,1,1,1,-0.95,0.03,0.11,-37248.91,35912.71,-8515.88,0
1,1,0,1,1,0,-0.72,0.43,0.56,-6967.32,11274.17,-37251.29,0
1,1,0,0,1,0,-0.68,0.07,0.28,20336.46,-39176.85,38494.43,0
1,1,0,1,1,1,-1.19,0.02,-0.03,25418.78,-23798.64,30501.11,0
1,0,0,1,1,1,-0.86,-0.46,-0.12,12584.12,12701.04,11863.53,2
1,1,0,1,1,1,-0.83,-0.12,-0.08,-36540.25,-41410.21,-57881.24,3
1,1,0,1,1,1,-1.03,-0.06,-0.50,12426.64,-575.04,16933.92,3
1,1,0,1,1,1,-1.03,-0.24,-0.28,23404.94,38339.34,43567.21,3
1,0,0,1,1,1,-0.87,-0.46,0.06,-19940.37,25447.42,-31536.66,2
1,1,0,1,1,0,-0.68,0.08,0.24,-41290.91,-6576.00,-31811.06,0
1,1,0,0,1,1,-1.01,0.13,0.07,-3777.15,-16435.24,53116.26,0
1,0,0,1,1,1,-0.96,-0.42,-0.04,956.81,5010.74,10620.39,2
1,0,0,1,1,1,-0.85,-0.39,-0.10,19592.00,-11057.04,-14015.76,2
1,1,0,1,1,1,-0.68,-0.23,-0.27,-17542.37,-2302.56,-51896.98,3
1,1,0,1,1,1,-1.06,-0.06,-0.18,28854.72,58776.01,21068.98,3
1,1,0,1,1,0,-0.83,0.22,0.59,-408.02,21100.00,-23600.60,0
1,1,0,1,1,1,-0.80,0.12,0.07,-22524.48,-18351.25,-7819.15,0
1,1,0,0,1,1,-0.91,0.35,0.00,33469.37,14032.47,81.13,0
1,1,0,1,1,1,-0.88,-0.12,-0.15,-14120.75,-66619.02,21877.86,3
1,1,0,1,1,1,-0.90,-0.06,-0.15,46201.43,37430.25,28181.85,3
1,0,0,1,1,1,-1.08,-0.52,-0.07,-16688.16,14240.05,-11939.88,2
1,1,0,1,1,0,-0.75,0.07,0.42,-15311.40,26525.92,-26757.37,0
1,1,0,1,1,0,-0.85,0.10,0.24,-16482.96,-34232.92,16048.69,0
1,1,0,1,1,1,-0.95,0.04,0.05,18382.27,-5659.75,29121.96,0
1,0,0,1,1,1,-0.82,-0.66,-0.23,29250.81,17079.47,22409.95,2
1,1,0,1,1,1,-1.02,-0.04,-0.12,-38728.27,-55755.25,-30684.83,3
1,1,0,1,1,1,-0.75,0.04,-0.40,-8210.46,26609.43,-50536.92,0
1,1,0,1,1,1,-0.81,-0.11,-0.06,31667.89,-4469.11,48947.80,3
1,0,0,1,1,1,-0.84,-0.53,-0.13,221.90,17728.48,10350.76,2
1,1,0,1,1,1,-0.77,-0.11,0.23,-32137.95,25545.24,-48582.73,3
1,1,0,1,1,1,-0.97,-0.00,0.06,-25764.76,-30551.21,-8305.90,3
1,1,0,0,1,1,-0.85,0.09,-0.09,20434.29,-15767.14,38940.63,0
1,0,0,1,1,1,-1.02,-0.39,-0.20,-5452.17,1982.82,5146.75,2
1,1,0,1,1,1,-0.95,0.17,-0.42,-32431.44,-24383.23,-72720.20,0
1,1,0,0,1,1,-0.96,0.32,-0.15,50878.13,41484.18,675.26,0
1,1,0,0,1,1,-0.86,0.33,0.11,13450.27,95.44,634.69,0
1,1,0,1,1,1,-0.86,0.10,0.05,9198.29,-37919.39,55666.96,0
1,0,0,1,1,1,-0.97,-0.22,-0.06,-10143.17,-5437.85,-5938.92,2
1,1,0,1,1,1,-1.12,0.46,0.20,-734.91,15979.50,-17666.45,0
1,1,0,1,1,1,-0.84,0.09,-0.10,35986.68,-1064.19,44583.68,0
1,1,0,1,1,1,-1.12,-0.49,-0.12,1226.44,19308.06,32653.34,3
1,0,0,1,1,1,-0.79,-0.18,0.21,-10832.75,33452.67,-48410.93,2
1,1,0,1,1,0,-0.69,0.18,0.41,-27086.64,-19374.87,-31023.66,0
1,1,0,1,1,1,-0.90,0.08,-0.02,-2517.30,-34669.57,65184.99,0
1,0,0,1,1,1,-0.77,-0.52,-0.29,-17745.19,-34516.86,21185.90,2
0,1,0,1,1,1,-0.84,-0.24,-0.55,-19439.30,-12693.88,-72426.71,3
1,1,0,0,1,1,-0.99,0.19,-0.24,58048.26,34855.68,15196.87,0
1,1,0,1,1,1,-1.09,-0.10,-0.07,45215.99,23987.14,-14877.13,3
1,1,0,0,1,1,-0.61,0.40,0.05,-52534.06,-18465.78,-18628.03,0
1,1,0,0,1,1,-0.90,0.24,-0.22,17778.59,8215.23,60267.30,0
1,1,0,1,1,1,-0.88,-0.46,-0.09,7337.16,17313.31,48229.59,3
1,0,0,1,1,1,-0.83,-0.30,-0.20,-35783.86,-49257.99,-51097.64,2
1,0,0,1,1,1,-1.01,-0.10,-0.36,37561.48,18212.86,-6604.64,2
1,1,0,1,1,1,-0.90,-0.14,-0.06,37124.83,27430.24,19145.81,3
1,1,0,1,1,1,-0.83,0.17,0.28,-36828.96,20911.50,-47857.37,0
1,1,0,0,1,1,-0.59,0.46,0.22,-42011.50,-26005.76,-17711.78,0
1,1,0,0,1,1,-0.91,0.41,-0.45,-7124.80,-5115.73,33101.92,0
1,1,0,1,1,1,-0.98,-0.07,-0.37,31622.56,15266.06,46280.18,3
1,0,0,1,1,1,-0.76,-0.42,-0.22,8215.23,20801.74,-6351.71,2
1,0,0,1,1,1,-0.89,-0.39,-0.28,-28334.56,-38852.34,-13569.57,2
1,1,0,1,1,1,-0.89,0.20,-0.24,23655.48,17234.57,-51088.10,0
1,1,0,0,1,1,-0.93,0.14,0.03,35211.21,25051.33,14872.36,0
1,1,0,1,1,1,-0.84,0.04,0.07,-11405.41,3245.05,-24941.57,0
1,1,0,0,1,1,-0.82,0.37,-0.13,-38177.09,-39253.20,-348.37,0
1,1,0,0,1,1,-0.87,0.11,-0.30,25187.33,12524.47,55289.97,0
1,0,0,1,1,1,-0.87,-0.39,-0.22,12118.84,40097.87,21057.05,2
1,0,0,1,1,0,-0.63,-0.59,0.20,-11644.01,15626.36,-13781.93,2
1,1,0,1,1,1,-0.99,0.12,-0.17,-37606.82,-49890.30,-43805.82,0
1,1,0,0,1,1,-0.88,0.24,-0.46,-11424.49,-19549.05,3717.49,0
1,1,0,1,1,1,-0.99,-0.00,-0.24,26401.84,59868.83,31169.21,3
1,0,0,1,1,0,-0.81,-0.30,0.23,7668.82,27117.66,-14063.48,2
1,1,0,1,1,0,-0.59,-0.07,0.41,-29539.52,-25483.21,-17139.13,3
1,1,0,0,1,1,-1.03,0.27,-0.37,-34359.38,-42696.30,13560.02,0
1,1,0,1,1,1,-0.95,0.02,-0.44,44803.20,12794.10,42643.81,0
1,0,0,1,1,1,-0.84,-0.44,-0.20,-1350.51,34691.04,12324.04,2
1,0,0,1,1,0,-0.90,-0.22,0.33,-6015.28,32519.72,-17788.14,2
1,1,0,1,1,0,-0.78,0.04,0.39,-28067.32,-36098.82,-29563.38,0
1,1,0,0,1,1,-0.92,0.31,-0.08,-4299.69,-18308.30,10424.73,0
1,1,0,1,1,1,-0.92,-0.05,-0.11,33252.24,7210.70,33295.19,3
1,0,0,1,1,1,-0.87,-0.39,-0.01,7637.80,35351.98,12975.44,2
1,1,0,1,1,1,-0.94,0.02,0.09,-37809.63,-40744.50,-45313.82,0
1,1,0,0,1,1,-0.94,0.53,0.09,5931.77,6356.49,-22956.36,0
1,1,0,1,1,1,-0.89,0.12,0.27,42367.02,29448.85,42753.57,0
1,0,0,1,1,0,-0.76,-0.46,0.23,-11386.32,-32603.23,9296.12,2
1,0,0,1,1,1,-0.96,-0.27,-0.20,-18093.55,-18291.60,-28752.12,2
1,1,0,1,1,1,-1.00,0.29,-0.15,35473.67,28544.53,-19448.84,0
1,1,0,1,1,1,-0.83,-0.12,0.10,34870.00,7695.07,20773.11,3
1,1,0,1,1,1,-0.84,0.29,0.39,-21369.63,-3972.80,-34748.31,0
1,1,0,0,1,1,-0.90,0.38,0.11,-12858.52,-40594.18,24211.43,0
1,1,0,1,1,1,-1.06,-0.06,-0.19,25793.39,16163.22,45561.97,3
1,0,0,1,1,1,-0.89,-0.55,0.07,-324.51,21047.51,-7229.79,2
1,1,0,1,1,0,-0.75,-0.01,0.55,-30231.48,-5530.91,-16566.47,3
1,1,0,1,1,1,-0.89,0.15,-0.01,-25165.86,-33276.11,-11197.82,0
1,1,0,0,1,1,-0.92,0.22,-0.29,18370.34,-3779.53,27430.24,0

1,1,0,1,1,1,-1.06,-0.21,-0.35,39093.34,33099.54,44292.58,3
1,0,0,1,1,1,-0.85,-0.33,0.09,-28501.58,-9248.40,-33712.75,2
1,1,0,1,1,1,-0.93,0.24,-0.16,-24263.93,-13717.50,-36735.90,0
1,1,0,0,1,1,-0.84,0.30,0.10,46781.25,35600.13,20489.17,0
1,1,0,1,1,1,-0.97,-0.09,0.03,-1474.59,-23407.33,22073.52,3
1,0,0,1,1,1,-0.88,-0.24,-0.08,3581.49,-1469.82,4676.69,2
1,0,0,1,1,1,-0.95,-0.20,-0.01,1247.91,5029.83,-2390.84,2
1,0,0,1,1,1,-0.92,-0.18,0.03,1264.62,1042.71,-2037.70,2
1,0,0,1,1,1,-0.93,-0.16,0.01,2307.33,-267.24,90.67,2
1,0,0,1,1,1,-0.93,-0.17,0.06,2448.11,1209.74,458.13,2
1,0,0,1,1,1,-0.95,-0.15,0.01,1961.35,-1596.28,-1383.92,2
1,0,0,1,1,1,-0.92,-0.16,0.02,2607.97,1371.99,434.26,2
1,0,0,1,1,1,-0.92,-0.19,-0.05,-3056.55,-4688.62,-2168.94,2
1,1,0,1,1,1,-0.94,-0.10,-0.02,4912.91,1610.60,-1651.16,3
1,1,0,1,1,1,-0.95,-0.09,-0.01,3116.20,1555.72,1641.61,3
1,0,0,1,1,1,-1.12,-0.05,-0.13,5924.61,9317.60,-23729.45,2
1,1,0,1,1,1,-0.58,-0.19,0.14,19403.51,-25991.44,36726.36,3
0,0,0,1,1,1,-0.97,-0.32,-0.49,-54359.40,-26888.60,-33994.31,2
1,1,0,0,1,1,-1.11,0.32,-0.13,49828.26,33221.23,-7711.77,0
1,1,0,1,1,1,-0.97,-0.24,-0.00,22696.28,-8017.19,40109.80,3
1,1,0,1,1,1,-0.65,-0.22,0.12,-44333.14,22772.63,-44232.93,3
1,1,0,1,1,1,-0.95,0.08,-0.01,-21908.88,-49040.86,2347.89,0
1,1,0,1,1,1,-1.07,0.05,-0.21,39181.62,-1727.51,32056.82,0
1,0,0,1,1,1,-0.79,-0.50,-0.16,-1603.44,25759.99,5394.90,2
1,0,0,1,1,1,-0.92,-0.21,0.02,-34564.58,-14650.46,-35748.07,2
1,1,0,0,1,1,-0.87,0.20,0.04,14354.58,13292.79,-15554.78,0
1,1,0,1,1,1,-0.77,-0.12,0.12,14080.19,3717.49,27117.66,3
1,1,0,0,1,1,-1.03,0.40,0.01,-10026.26,-26148.92,-41973.32,0
1,1,0,0,1,1,-0.77,0.41,0.16,25843.50,33257.02,11508.01,0
1,1,0,1,1,1,-0.85,-0.03,0.29,20665.73,-22285.88,51193.09,3
1,0,0,1,1,1,-0.96,-0.35,-0.15,-25282.78,-29606.33,2421.86,2
1,1,0,1,1,1,-0.87,0.04,-0.19,-23727.06,-6673.83,-46337.44,0
1,1,0,1,1,1,-0.94,0.09,-0.01,39179.24,22662.87,38255.83,0
1,0,0,1,1,1,-0.91,-0.37,0.02,5060.85,20894.80,-3333.34,2
1,1,0,1,1,0,-0.83,0.08,0.37,-12500.61,9689.82,-40837.55,0
1,1,0,1,1,1,-0.91,0.26,0.04,-33350.07,-33001.71,-13987.13,0
1,1,0,1,1,1,-0.92,0.16,-0.13,35693.19,9126.71,40193.32,0
1,0,0,1,1,1,-1.00,-0.28,-0.02,17136.74,24683.87,21059.44,2
1,0,0,1,1,0,-0.72,-0.25,0.23,-41207.39,-11476.99,-38527.84,2
1,1,0,1,1,1,-0.96,-0.01,-0.06,16482.96,-7136.73,29656.44,3
1,0,0,1,1,1,-0.82,-0.50,0.02,15974.73,45717.06,12691.50,2
1,0,0,1,1,0,-0.69,-0.39,0.22,-20264.88,-18458.62,-17878.81,2
1,1,0,1,1,1,-1.06,-0.02,-0.26,-18880.96,-36499.68,-8141.26,3
1,1,0,1,1,1,-0.97,0.04,-0.51,4254.36,-2364.59,22600.84,0
0,1,0,1,1,1,-0.84,-0.22,-0.54,396.09,16945.86,-38790.31,3
1,1,0,0,1,1,-0.95,0.43,-0.03,14147.00,5223.10,9460.76,0
1,1,0,1,1,1,-0.99,-0.10,-0.16,5588.17,4077.79,29644.51,3
1,1,0,0,1,1,-1.01,0.45,-0.08,-14481.05,-20073.99,-51236.04,0
1,1,0,0,1,1,-0.63,0.26,-0.17,-9477.46,-16747.81,27878.82,0
1,1,0,1,1,1,-0.99,0.20,-0.58,-3459.80,21577.21,21317.13,0
1,1,0,1,1,1,-0.79,-0.31,-0.31,37470.81,38189.02,6900.51,3
1,1,0,0,1,1,-0.95,0.20,-0.10,-38072.10,-33722.30,-16573.63,0
1,1,0,0,1,1,-0.96,0.27,-0.59,5437.85,-8348.85,-11636.85,0
1,1,0,1,1,1,-0.93,0.11,-0.25,41436.46,51247.97,37007.91,0
1,1,0,1,1,1,-0.77,-0.34,0.04,13149.62,-839.90,27995.74,3
1,0,0,1,1,1,-1.04,-0.37,-0.29,-16683.39,-45831.59,-11479.37,2
1,1,0,1,1,1,-1.05,0.27,-0.28,18904.82,-2362.21,-44827.06,0
1,1,0,1,1,1,-0.90,0.08,-0.44,33180.66,-2975.43,34395.17,0
1,1,0,1,1,1,-0.92,-0.23,-0.36,33481.30,26929.16,4426.16,3
1,1,0,1,1,1,-1.02,0.07,-0.05,-37752.37,3951.33,-30847.09,0
1,1,0,0,1,1,-0.75,0.36,0.04,-14688.63,-18157.98,-30964.00,0
1,1,0,0,1,1,-0.96,0.43,-0.37,-15392.52,-1438.80,30513.04,0
1,1,0,1,1,1,-0.90,-0.06,-0.32,31200.22,18107.87,34650.48,3
1,0,0,1,1,1,-0.91,-0.24,0.02,16454.32,38797.46,932.95,2
1,1,0,1,1,0,-0.95,0.05,0.17,-13192.57,10164.65,-34175.65,0
1,1,0,0,1,1,-0.71,0.19,-0.05,-30997.41,-32004.33,3256.98,0
1,1,0,0,1,1,-0.91,0.29,-0.48,-1159.63,3450.25,-1212.12,0
1,1,0,1,1,1,-0.93,0.06,-0.14,45833.98,44655.26,42865.71,0
1,0,0,1,1,1,-0.85,-0.23,0.04,-11453.13,-10827.98,-9506.09,2
1,1,0,1,1,1,-1.13,0.14,-0.08,1243.14,-12429.03,11839.67,0
1,1,0,1,1,1,-0.89,-0.46,-0.43,45984.30,30885.26,45337.68,3
1,0,0,1,1,1,-0.93,-0.42,0.03,-31966.15,7217.86,-33910.80,2
1,1,0,1,1,1,-0.96,0.11,0.26,-2188.02,16060.62,-7151.05,0
