tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz,face
0,1,1,1,1,1,0.12,0.05,-1.06,39141.06,10816.05,-17828.7,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.18,0.1,-1.11,-9214.99,-29427.38,19549.05,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.18,0.33,-1.08,52257.27,14671.93,-10806.5,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.31,0.44,-1.01,17010.28,14810.32,-19393.96,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.11,0.2,-1.05,-31596.31,21424.5,-1157.24,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.26,-0.02,-1.12,-15110.97,-14139.84,20114.55,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.29,-0.29,-1.16,357.91,-23624.46,19403.51,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.36,0.02,-0.96,44571.75,-3968.03,5757.58,1
,,,,,,,,,,,,
0,1,1,1,0,1,0.33,0.34,-0.99,25724.2,21188.28,-18079.24,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.18,0.35,-0.94,-16454.32,27936.08,-11586.75,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.04,0,-1.37,1181.1,-3810.55,15683.62,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.2,0.06,-1.12,-7687.91,-31400.65,28012.44,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.35,0.14,-1.07,-8637.57,-14843.73,7950.38,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.35,0.13,-1.04,30305.45,15366.28,-5495.11,1
,,,,,,,,,,,,
0,1,1,1,0,1,0.33,0.27,-0.93,4256.75,32326.45,-31080.92,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.02,0.09,-1.26,-5273.21,7554.29,4853.26,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.01,-0.09,-1.09,-37738.05,-858.98,12822.73,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.01,-0.15,-1.21,24383.23,-4600.34,-3185.4,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.02,0.08,-1.01,10291.11,1474.59,-19236.48,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.07,0.31,-1.14,20575.06,9141.03,-12395.62,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.07,0.28,-0.96,-16046.31,-17945.62,21539.04,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.18,0.14,-1.22,-9773.33,-1839.66,3767.6,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.08,0.3,-1.01,40985.49,2565.02,-10057.28,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.24,0.15,-1.09,-26017.69,-13877.37,14676.7,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.31,0.06,-1.2,11605.83,-16165.61,13063.72,1
,,,,,,,,,,,,
0,1,1,1,0,1,0.39,0.44,-0.86,34330.75,-2973.04,10386.55,1
,,,,,,,,,,,,
0,1,1,1,0,1,0.57,0.26,-0.9,-38535,-11312.35,-11574.82,1
,,,,,,,,,,,,
0,1,1,1,0,1,0.6,-0.11,-0.97,-17766.66,24862.83,-31231.24,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.03,-0.12,-1.11,26074.95,19539.51,-24550.25,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.06,-0.03,-1.17,33755.7,-6879.03,-4786.45,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.25,0.08,-1.11,-31023.66,-26117.9,22863.3,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.18,0.04,-1.2,11834.9,32505.4,-23135.31,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.07,0.04,-0.97,-12037.71,7361.02,-2944.41,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.07,-0.11,-1.27,6313.54,1617.75,-2116.44,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.01,0.22,-1.16,44037.27,-2631.83,-11992.38,1
,,,,,,,,,,,,
0,1,1,0,1,1,0.16,0.24,-0.94,-28943,-2541.16,5545.22,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.04,-0.01,-1.22,-39310.47,1214.51,-5001.2,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.01,-0.03,-1.14,29257.96,-2701.03,-9656.42,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.13,-0.06,-1.14,-959.2,-6769.27,-5292.3,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.13,-0.1,-1.12,-16430.46,3758.06,-360.3,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.02,-0.16,-1.11,-21131.02,-12727.29,3426.39,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.22,-0.3,-0.94,3018.38,-39916.53,-7585.31,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.26,-0.24,-0.9,30229.1,17026.98,-16244.35,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.28,-0.11,-1.16,-16144.14,6098.79,14757.83,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.17,-0.16,-1.18,21703.67,15941.32,-207.59,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.17,0.15,-1.09,35411.64,15645.45,-29033.68,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.02,0.24,-0.93,-7532.82,6070.16,14898.61,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.24,0.09,-1.12,-19217.39,-14834.18,15471.26,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.08,-0.13,-1.1,-7427.83,-26187.1,10264.86,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.3,-0.17,-1.03,15671.69,-32600.85,-8513.49,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.4,-0.19,-0.94,-25509.45,3106.66,10023.87,1
,,,,,,,,,,,,
0,0,1,1,1,1,0.28,-0.39,-1.02,-6447.16,32982.62,-1679.79,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.19,-0.21,-1.13,50169.46,16688.16,-27346.72,1
,,,,,,,,,,,,
0,1,1,1,1,1,0,0.21,-1.09,24640.92,-22467.22,-20126.48,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.21,0.11,-0.98,-33812.97,393.7,19434.52,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.1,-0.23,-1.16,-33152.03,8721.08,8904.81,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.02,-0.36,-1.05,25612.05,20167.05,-13877.37,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.1,-0.1,-1.2,16979.26,-31455.54,-11799.11,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.12,-0.08,-1.15,-15421.16,-14132.68,6953,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.27,-0.33,-1.11,-23724.67,2588.88,13588.66,1
,,,,,,,,,,,,
0,0,1,1,1,1,0.15,-0.44,-0.97,-14691.02,24170.87,-3956.1,1
,,,,,,,,,,,,
0,0,1,1,1,1,0.21,-0.42,-1.04,50434.32,-52643.82,-5881.66,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.29,0.02,-1.12,35344.82,29689.84,-20028.65,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.05,-0.04,-1.03,-23149.63,29866.41,29799.6,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.27,-0.1,-1.16,-3874.97,17263.2,3237.89,1
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
0,1,1,1,1,1,-0.22,0.02,-1.16,40713.48,-32715.38,-31865.94,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.05,0.21,-1.09,-14397.53,6716.78,13605.36,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.21,-0.21,-1.08,-39379.67,11586.75,26074.95,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.08,-0.45,-1.01,-9329.53,4915.3,19563.37,1
,,,,,,,,,,,,
0,0,1,1,1,1,0.05,-0.49,-1.02,-6108.33,-8272.5,6163.21,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.09,-0.37,-1.16,31410.2,12326.43,-22961.13,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.16,-0.07,-1.16,30734.94,-11460.28,-31111.94,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.03,-0.01,-1.14,-25614.44,3598.19,18272.51,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.03,-0.27,-1.15,-20787.42,-1178.72,14939.17,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.25,-0.26,-1.06,17697.47,-30460.54,-8723.46,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.18,-0.03,-1.1,44478.7,7232.17,-22285.88,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.08,0.27,-1.12,16411.38,23063.73,329.28,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.18,0.03,-1.09,-30885.26,-3152,30095.48,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.11,-0.24,-1.09,-16330.25,-6129.81,22390.86,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.05,-0.32,-1.15,19346.24,6139.35,-16840.87,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.11,-0.04,-1.19,28076.86,-17327.63,-26440.02,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.1,-0.05,-1.05,-36559.33,4471.49,24583.66,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.15,-0.17,-1.17,-1751.37,8907.19,10088.3,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.12,-0.26,-1.15,-1942.26,2989.74,-1209.74,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.07,-0.36,-1.06,5833.94,-4679.08,-3889.29,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.07,-0.34,-1.09,477.21,362.68,-2467.19,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.03,-0.34,-1.08,2080.65,33.4,-2030.54,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.04,-0.34,-1.05,3078.03,-937.72,-505.85,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.06,-0.31,-1.1,3068.48,1252.69,801.72,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.04,-0.33,-1.09,2240.52,-303.03,-479.6,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.06,-0.29,-1.08,3925.08,2.39,150.32,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.05,-0.28,-1.09,1892.15,450.97,-202.82,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.04,-0.3,-1.1,2832.26,-164.64,-40.56,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.06,-0.3,-1.07,1732.29,-174.18,1605.82,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.09,-0.23,-1.07,16370.81,-293.49,7081.85,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.15,-0.21,-1.05,-29670.76,2140.3,17606.79,1
,,,,,,,,,,,,
0,0,1,1,1,1,-0.08,-0.48,-1.08,-6144.13,8363.17,7828.69,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.04,-0.31,-1.12,29544.29,-7604.4,-20539.27,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.05,-0.22,-1.12,9009.79,8243.87,-1529.47,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.3,-0.28,-1.18,-2223.82,9780.49,-6886.19,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.22,0.01,-1.06,24115.99,-10367.47,-27797.69,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.21,-0.1,-1.17,-33345.3,15020.3,27036.54,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.23,-0.37,-1.03,-13228.36,8725.85,12164.17,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.4,-0.25,-1.15,29601.56,4282.99,-34034.87,1
,,,,,,,,,,,,
0,1,0,1,1,1,-0.42,0.11,-1.12,27289.46,-24220.98,-30756.42,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.02,0.2,-0.96,-23183.04,-18038.67,13674.56,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.04,-0.02,-1.19,-25581.04,-7530.43,18902.43,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.06,-0.34,-1.1,-12982.6,6363.64,12992.14,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.05,-0.25,-1.21,30035.82,-622.76,-14540.7,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.07,0.1,-1.02,33707.98,14137.45,-14736.36,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.11,0.14,-1.11,-38795.08,-1801.48,27871.66,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.08,-0.13,-1.14,-4652.83,1503.22,9522.8,1
,,,,,,,,,,,,
