tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz,face
0,1,0,0,1,1,-0.03,0.1,-1.15,2857.32,-2672.46,-1452.85,1
0,1,0,0,1,1,-0.01,0.07,-1.16,-897.02,-1236.97,-338.71,1
0,1,0,0,1,1,-0.01,0.05,-1.14,-2516.13,-504.96,-521.09,1
0,1,0,0,1,1,0.03,-0.02,-1.12,-1538.46,250.62,363.52,1
0,1,0,0,1,1,-0.01,-0.04,-1.14,-320.1,3370.97,2052.11,1
0,1,0,0,1,1,-0.12,-0.1,-1.15,2831.27,3384.62,1981.39,1
0,1,0,0,1,1,-0.12,0,-1.14,4867.25,754.34,-952.85,1
0,1,0,0,1,1,-0.12,0.07,-1.15,3527.3,-1311.42,-1502.48,1
0,1,0,0,1,1,-0.07,0.11,-1.18,3627.79,-4584.37,-686.1,1
0,1,1,0,1,1,0.06,0.14,-1.14,-3105.46,-4940.45,-1415.63,1
0,1,1,0,1,1,0.1,0.05,-1.12,-2810.18,-817.62,249.38,1
0,1,1,0,1,1,0.05,-0.03,-1.14,-2318.86,2789.08,708.44,1
0,1,0,0,1,1,-0.02,-0.07,-1.14,-161.29,4472.71,1193.55,1
0,1,0,0,1,1,-0.09,-0.11,-1.13,2326.3,2547.15,1388.34,1
0,1,0,0,1,1,-0.12,-0.05,-1.14,4071.96,1052.11,-1.24,1
0,1,0,0,1,1,-0.1,0.04,-1.16,4405.71,-2218.36,-1302.73,1
0,1,0,0,1,1,-0.02,0.07,-1.13,1863.52,-4042.19,-2552.11,1
0,1,0,0,1,1,0.05,0.08,-1.15,-1771.71,-2043.43,-1405.71,1
0,1,0,0,1,1,0.07,0.02,-1.16,-3749.38,1308.93,983.87,1
0,1,0,0,1,1,0.02,-0.09,-1.13,-2295.29,2992.56,1807.69,1
0,1,0,0,1,1,-0.05,-0.13,-1.13,1433,3400.75,1488.83,1
0,1,0,0,1,1,-0.08,-0.1,-1.13,4718.36,2243.18,1090.57,1
0,1,0,0,1,1,-0.16,-0.03,-1.16,3719.6,-380.89,-802.73,1
0,1,0,0,1,1,-0.09,0.03,-1.15,4197.27,-4289.08,-1408.19,1
0,1,0,0,1,1,0.02,0.11,-1.12,2155.09,-4545.91,-2660.05,1
0,1,1,0,1,1,0.07,0.09,-1.15,-2243.18,-1918.12,-660.05,1
0,1,0,0,1,1,0.06,0,-1.15,-3363.53,782.88,964.02,1
0,1,0,0,1,1,0.07,-0.07,-1.15,-1585.61,3846.16,1945.41,1
0,1,0,0,1,1,-0.06,-0.09,-1.14,740.7,4697.27,1857.32,1
0,1,0,0,1,1,-0.09,-0.12,-1.13,4282.88,1514.89,-70.72,1
0,1,0,0,1,1,-0.12,0.01,-1.15,5931.77,-1378.41,-1026.06,1
0,1,0,0,1,1,-0.04,0.11,-1.15,4300.25,-4447.89,-1652.61,1
0,1,0,0,1,1,0.02,0.09,-1.15,-462.78,-3822.58,-2049.63,1
0,1,0,0,1,1,0.1,0.07,-1.14,-2471.47,-2544.67,-1021.09,1
0,1,0,0,1,1,0.12,0.02,-1.16,-3134,2369.73,1462.78,1
0,1,0,0,1,1,0.02,-0.09,-1.15,-1710.92,5816.38,2146.4,1
0,1,0,0,1,1,-0.09,-0.09,-1.13,2249.38,5279.16,2018.61,1
