tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz,face
1,0,1,1,1,1,0.11,-0.91,0.14,-12388.46,-64261.58,52176.15,0
1,0,1,1,0,1,0.54,-0.83,0.02,12324.04,78186.68,3371.51,0
1,0,1,1,1,1,0.13,-0.91,-0.07,-39969.02,34182.81,-61073.80,0
1,0,0,1,1,0,-0.51,-0.87,0.34,27800.08,-21954.21,12359.83,6
0,0,1,1,1,1,0.32,-0.92,-0.71,33612.54,9582.45,23190.20,0
0,0,1,1,1,1,0.34,-0.95,-0.54,-25783.85,-78184.29,15330.49,0
1,0,1,1,1,1,0.10,-0.79,-0.60,51006.98,63216.48,-6974.48,0
0,0,1,1,1,1,0.18,-0.97,-0.93,-64065.93,-41546.21,-4106.42,0
1,0,1,1,1,0,-0.11,-0.81,0.50,-36599.90,-6370.80,-7628.26,6
1,0,1,1,1,0,0.28,-0.75,0.22,13583.88,-1853.97,61615.43,6
1,0,1,1,0,1,0.73,-0.81,-0.15,20586.99,42777.43,-37258.45,0
1,0,1,1,1,1,0.12,-0.97,-0.38,3335.72,46850.45,-36330.27,0
1,0,0,1,1,1,-0.41,-0.89,-0.09,-15330.49,26261.06,-13937.02,3
1,0,0,1,1,1,-0.32,-0.98,-0.45,55731.39,4714.87,11653.56,3
0,0,1,1,1,1,0.23,-0.71,-0.93,21854.00,-49117.21,17594.87,1
1,0,1,1,1,1,0.44,-0.76,-0.52,-45590.60,-78184.29,-21505.63,0
1,0,1,1,1,1,0.01,-1.04,-0.17,9823.44,52715.40,-39028.91,0
1,0,1,1,1,1,-0.05,-0.93,-0.21,36008.15,52806.07,-14586.03,0
0,0,1,1,1,1,-0.02,-0.96,-0.71,15891.21,-47618.76,31018.88,0
1,0,1,1,1,1,0.31,-0.96,-0.26,-36559.33,-72233.44,10687.20,0
1,0,1,1,0,1,0.67,-0.73,0.18,20231.47,38544.54,-45781.49,0
1,0,0,1,1,0,-0.40,-1.02,0.02,26.25,8339.31,-20198.07,6
1,0,1,1,1,1,0.29,-0.87,-0.10,16020.06,-25929.40,78186.68,0
1,0,1,1,0,1,0.74,-0.59,-0.00,9785.26,11978.06,51133.44,5
1,0,1,1,0,1,0.65,-0.78,-0.20,-7590.08,34564.58,-57415.95,0
1,0,1,1,1,1,0.06,-1.20,-0.34,-24006.23,-42173.75,-5974.71,0
1,0,1,1,0,0,-0.08,-0.79,0.35,31834.92,17733.26,-4896.21,6
1,0,1,1,1,1,0.27,-0.93,-0.30,60000.07,27062.78,29909.36,0
0,0,1,1,1,1,0.22,-0.87,-0.71,-69456.05,582.20,-16972.10,0
1,0,1,1,1,1,-0.22,-1.03,-0.14,41589.16,59651.70,-26874.28,0
1,0,0,1,1,1,-0.26,-1.07,-0.20,7780.97,-30944.92,13991.90,3
0,0,1,1,1,1,-0.08,-0.74,-0.62,42188.07,-20675.28,26559.32,0
0,0,1,1,1,1,0.21,-0.83,-0.62,-48799.86,-75733.80,4595.57,0
1,0,1,1,1,1,-0.00,-1.09,-0.08,-16134.59,9427.35,-29255.58,0
1,0,1,1,1,0,-0.45,-0.96,0.10,27540.00,37807.25,558.34,6
1,0,1,1,1,1,0.12,-1.08,-0.39,29415.45,47656.94,-3851.11,0
0,0,1,1,1,1,0.13,-0.80,-0.46,16031.99,-47065.19,45328.13,0
1,0,1,1,0,1,0.44,-0.81,-0.12,-21073.75,-46626.16,-12164.17,0
1,0,1,1,1,1,0.31,-0.96,-0.08,4683.85,40606.11,-45411.64,0
1,0,1,1,1,1,-0.29,-0.99,-0.17,33901.25,66189.52,-19501.33,0
1,0,1,1,1,1,-0.32,-0.99,-0.06,-48735.44,-30107.41,2207.11,0
1,0,1,1,1,0,-0.02,-0.88,0.16,-11842.06,-56175.20,50551.24,6
1,0,1,1,0,1,0.21,-0.95,-0.11,30916.28,78186.68,-5936.54,0
0,0,1,1,1,1,0.05,-1.03,-0.40,-10799.34,44745.93,-43531.43,0
1,0,0,1,1,1,-0.22,-1.05,-0.33,-18680.53,-74044.46,41369.65,3
1,0,1,1,1,1,0.29,-1.03,-0.03,-4886.67,-39589.64,28041.07,0
1,0,1,1,0,1,0.77,-0.68,-0.40,15841.11,62121.28,4605.11,0
0,0,1,1,1,1,0.17,-0.98,-0.65,-5592.94,28208.10,-18093.55,0
1,0,1,1,1,1,-0.26,-0.92,-0.15,-43161.59,-13760.45,-2531.62,0
1,0,0,1,1,1,-0.04,-1.01,-0.26,68630.48,13505.14,300.64,3
1,0,1,1,1,1,0.17,-0.76,-0.38,-78184.29,-57418.34,405.63,0
1,0,1,1,1,0,-0.04,-0.95,0.50,15550.00,-7191.61,-5853.02,6
1,0,1,1,1,1,-0.09,-0.91,-0.22,78186.68,21565.28,6361.26,0
0,0,1,1,1,1,0.26,-0.91,-0.72,-78184.29,-58594.67,-13874.99,0
1,0,1,1,1,0,-0.22,-0.86,0.53,-12123.61,-8048.21,4168.46,6
1,0,1,1,1,1,0.35,-0.78,0.11,19456.00,30904.35,39477.50,0
1,0,1,1,0,1,0.76,-0.95,-0.20,9360.54,28639.97,-29253.19,0
1,0,1,1,1,1,-0.02,-0.98,-0.03,19391.57,55862.62,-38387.06,0
0,0,1,1,1,1,-0.02,-1.06,-0.47,-61982.89,-25158.70,-5442.62,0
1,0,1,1,1,0,-0.20,-0.98,0.29,27721.34,-18370.34,33960.91,6
1,0,1,1,0,1,0.48,-0.74,-0.07,20849.46,3027.92,45931.81,0
0,0,1,1,1,1,0.05,-1.00,-0.40,-12044.87,78186.68,-38024.38,0
1,0,1,1,1,1,-0.10,-0.87,-0.11,-29685.07,-78184.29,2529.23,0
1,0,1,1,1,1,0.10,-1.15,-0.26,-17339.56,-48494.45,16664.30,0
1,0,1,1,0,1,0.25,-1.09,-0.18,-8876.17,51412.61,-21961.37,0
1,0,1,1,1,0,-0.11,-0.79,0.24,-33.40,28756.89,-44359.39,6
1,0,0,1,1,1,-0.22,-1.24,-0.10,27289.46,-6807.45,45278.03,3
1,0,1,1,0,1,0.49,-0.65,-0.13,22347.91,-47229.83,45497.54,0
1,0,1,1,0,1,0.27,-0.94,0.13,-15559.55,-67931.36,-20672.89,0
1,0,1,1,0,0,0.08,-0.81,0.65,-2999.29,5077.55,-22918.18,6
1,0,1,1,1,1,0.15,-1.09,-0.24,56926.81,22977.83,8959.69,0
0,0,1,1,1,1,0.16,-0.89,-0.45,34161.34,15676.47,17990.95,0
0,0,1,1,1,1,0.33,-0.90,-0.57,-59911.78,-15437.86,-21376.78,0
1,0,1,1,1,1,0.20,-0.86,0.19,11534.25,1839.66,7337.16,0
1,0,1,1,1,1,0.29,-0.82,0.15,-19188.76,-3175.86,54409.51,0
1,0,1,1,0,1,0.62,-0.70,-0.16,12199.97,14745.90,-16998.35,0
1,0,1,1,1,1,0.11,-1.18,-0.27,28690.08,-13517.08,-46327.89,0
0,0,1,1,1,1,0.02,-0.91,-0.46,7575.77,40532.14,-3183.01,0
1,0,1,1,1,1,0.40,-0.70,-0.44,11309.96,-56096.46,51059.47,0
0,0,1,1,0,1,0.70,-0.76,-0.45,-28339.33,-35717.05,-14693.41,1
1,0,1,1,0,1,0.15,-0.98,-0.11,11629.70,44994.09,-58981.21,0
0,0,1,1,1,1,0.17,-1.00,-0.26,-7850.16,-10522.56,107.37,0
0,0,1,1,1,1,0.13,-1.02,-0.28,5857.80,3278.46,1097.59,0
1,0,1,1,1,1,0.10,-0.96,-0.51,17738.03,8723.46,3180.63,0
0,0,1,1,1,1,0.11,-0.94,-0.59,-3187.79,-3684.09,9978.54,0
0,0,1,1,1,1,0.54,-0.82,-0.42,7597.24,-6115.49,17036.53,0
1,0,1,1,1,1,0.25,-0.81,-0.16,-39625.43,-37205.96,-17964.71,0
1,0,1,1,1,1,0.06,-1.13,-0.07,33135.33,11670.26,-7998.10,0
0,0,1,1,1,1,0.18,-0.91,-0.48,8911.96,2331.19,5380.58,0
0,0,1,1,1,1,0.06,-1.00,-0.43,5626.35,4070.63,1710.81,0
0,0,1,1,1,1,0.30,-0.84,-0.77,-6263.43,-58869.07,3288.00,0
1,0,1,1,1,1,0.07,-1.07,-0.14,-6845.63,55748.09,-7563.84,0
1,0,0,1,1,1,0.08,-0.95,-0.46,32715.38,-26969.73,7382.49,0
0,0,1,1,1,1,0.19,-0.90,-0.50,-8360.78,38673.39,10577.44,0
0,0,1,1,1,1,0.39,-0.82,-0.84,8470.54,-34022.95,-498.69,1
1,0,1,1,0,1,0.33,-0.98,-0.32,-22650.94,21305.20,-4154.14,0
1,0,1,1,1,1,0.30,-0.92,-0.48,45869.77,-22696.28,-3347.65,0
1,0,1,1,0,1,0.55,-0.97,-0.07,-6003.35,-70102.68,-9782.88,0

1,0,1,1,1,1,0.16,-0.91,0.04,-16280.14,8119.79,-20231.47,0
1,0,1,1,1,1,0.18,-1.05,0.02,33061.36,40474.87,6280.13,0
1,0,1,1,1,1,0.41,-0.87,-0.42,19813.91,-17606.79,2350.28,0
1,0,1,1,1,1,0.08,-1.11,-0.10,-27699.86,65960.46,-10489.16,0
1,0,1,1,1,1,-0.01,-0.96,-0.38,45972.37,27628.28,11784.79,0
0,0,1,1,1,1,0.18,-0.86,-0.89,-496.30,-20999.79,1670.25,1
1,0,1,1,1,1,0.14,-0.85,-0.15,-17859.72,-64991.72,-18869.03,0
1,0,1,1,1,1,-0.19,-0.97,-0.10,6564.07,78186.68,-708.66,0
1,0,0,1,1,1,-0.09,-0.98,-0.45,18370.34,434.26,-6368.42,3
1,0,1,1,1,1,-0.05,-0.97,-0.37,-28508.74,-78184.29,-23080.44,0
1,0,1,1,1,1,-0.17,-1.09,-0.15,1224.05,77869.33,-10314.97,0
1,0,0,1,1,1,0.07,-0.93,-0.33,29002.66,17544.76,15001.21,0
0,0,1,1,1,1,0.03,-0.95,-0.41,-10541.65,-47850.21,-5304.23,0
0,0,1,1,1,1,0.06,-1.01,-0.37,9207.84,2190.41,1049.87,0
0,0,1,1,1,1,0.11,-0.99,-0.36,6511.58,14180.40,3762.83,0
0,0,1,1,1,1,0.06,-0.97,-0.45,4855.65,-7308.53,3025.53,0
0,0,1,1,1,1,0.24,-0.88,-0.61,3357.20,-14745.90,8229.55,0
0,0,1,1,1,1,0.34,-0.95,-0.56,3447.87,-7578.15,-1865.91,0
0,0,1,1,1,1,0.32,-0.97,-0.50,2665.24,-5915.06,3354.81,0
0,0,1,1,1,1,0.38,-0.88,-0.50,-1813.41,-6862.33,200.43,0
0,0,1,1,1,1,0.51,-0.91,-0.52,2808.40,-13061.34,477.21,0
0,0,1,1,1,1,0.39,-0.85,-0.40,3497.98,-3607.73,-4755.43,0
0,0,1,1,1,1,0.35,-0.87,-0.34,1639.23,-2393.23,-2541.16,0
0,0,1,1,1,1,0.35,-0.90,-0.38,-1844.43,2684.33,1128.61,0
0,0,1,1,1,1,0.37,-0.91,-0.49,2357.44,6246.73,3447.87,0
0,0,1,1,1,1,0.46,-0.91,-0.44,-515.39,6370.80,1982.82,0
0,0,1,1,1,1,0.43,-0.85,-0.44,252.92,4889.05,1047.48,0
0,0,1,1,1,1,0.46,-0.92,-0.50,1842.04,-21.47,1493.68,0
0,0,1,1,1,1,0.43,-0.85,-0.47,-324.51,3385.83,-1371.99,0
0,0,1,1,1,1,0.44,-0.90,-0.43,3199.72,1343.36,-143.16,0
0,0,1,1,1,1,0.36,-0.91,-0.41,-2727.28,3941.78,-6408.98,0
0,0,1,1,1,1,0.29,-0.92,-0.45,-1111.91,-8754.48,-11424.49,0
0,0,1,1,1,1,0.25,-0.88,-0.51,916.25,-3447.87,-8317.83,0
0,0,1,1,1,1,0.20,-1.00,-0.23,-3908.38,-544.02,-4545.46,0
0,0,1,1,1,1,-0.00,-0.95,-0.34,-2493.44,-6709.62,861.37,0
0,0,1,1,1,1,0.16,-1.04,-0.20,3538.54,2965.88,7874.02,0
1,0,1,1,1,1,0.02,-1.02,-0.05,-4242.43,-1049.87,-5686.00,0
1,0,1,1,1,1,0.16,-1.00,-0.09,-1581.96,-104.99,-1658.32,0
1,0,1,1,1,1,0.22,-1.01,-0.11,2732.05,3636.37,1264.62,0
1,0,1,1,1,1,0.23,-1.00,-0.18,6177.53,-1298.02,2553.09,0
0,0,1,1,1,1,0.24,-0.99,-0.26,419.95,-1748.99,-2250.06,0
1,0,1,1,1,1,0.19,-1.02,-0.13,-968.74,-1815.80,-496.30,0
1,0,1,1,1,1,0.19,-1.00,-0.14,3025.53,1004.53,231.45,0
1,0,1,1,1,1,0.20,-1.00,-0.16,1842.04,76.35,-381.77,0
1,0,1,1,1,1,0.15,-1.02,-0.18,2619.90,-5130.05,-162.25,0
1,0,1,1,1,1,0.14,-1.03,-0.11,-2920.55,-8181.83,-6325.47,0
1,0,1,1,1,1,0.11,-1.10,-0.05,5922.22,-1021.24,-6957.77,0
0,0,1,1,1,1,0.33,-1.05,-0.49,17179.69,7735.63,26265.84,0
1,0,1,1,1,1,0.16,-0.86,-0.10,-33383.48,-31276.58,-32605.62,0
1,0,0,1,1,1,-0.11,-1.10,-0.30,19899.81,17315.70,23118.61,3
1,0,1,1,0,1,0.45,-0.82,-0.00,16065.40,18100.71,49389.22,0
0,0,1,1,1,1,0.43,-0.96,-0.57,-30916.28,-29594.40,-57854.99,0
1,0,1,1,1,1,-0.05,-1.03,0.18,3242.67,-3874.97,48227.21,0
1,0,1,1,0,1,0.79,-0.70,-0.26,10107.38,24958.27,28415.68,5
1,0,1,1,0,1,0.41,-0.99,-0.24,4478.65,39856.88,-64812.77,0
0,0,1,1,1,1,0.14,-0.96,-0.22,-25373.45,-28971.64,-40608.49,0
1,0,0,1,1,1,-0.33,-0.99,0.09,16902.91,22519.71,-396.09,3
1,0,0,1,1,1,-0.16,-1.08,-0.38,39697.01,26754.98,3099.50,3
0,0,1,1,1,1,-0.08,-0.80,-0.42,-28503.97,-57003.16,-21739.46,0
1,0,0,1,1,1,-0.31,-0.89,-0.20,5817.23,22018.63,-10419.96,3
1,0,0,1,1,1,-0.24,-0.98,-0.49,-29262.74,-63665.07,7096.17,3
1,0,1,1,1,1,0.20,-1.03,-0.15,13963.27,23438.35,-26194.25,0
1,0,0,1,1,1,-0.38,-0.84,-0.47,42030.59,5368.65,22417.11,3
0,0,1,1,1,1,0.31,-0.90,-0.41,-16459.10,-47456.51,45380.63,0
1,0,1,1,0,1,0.66,-0.80,-0.31,-16871.89,-16432.85,-8353.62,0
1,0,1,1,0,1,0.35,-0.94,0.13,-2235.75,12302.57,-39358.19,0
1,0,1,1,1,1,-0.18,-0.98,-0.57,23925.10,42200.00,5029.83,0
1,0,1,1,1,1,0.38,-0.88,-0.22,-18179.45,-68907.26,26261.06,0
1,0,1,1,0,1,0.49,-0.87,0.07,18838.01,17473.18,-50121.75,0
0,0,1,1,1,1,0.03,-1.01,-0.28,20231.47,3392.99,14259.14,0
0,0,1,1,1,1,0.31,-0.84,-0.56,8876.17,-17936.07,25542.86,0
0,0,1,1,1,1,0.17,-0.87,-0.37,-30269.66,-5161.06,-63180.70,0
1,0,0,1,1,1,-0.31,-1.03,0.27,-796.95,-472.44,-3025.53,3
1,0,0,1,1,1,-0.24,-0.96,-0.37,47069.96,44485.85,13500.37,3
