tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz,face
0,1,1,0,1,1,-0.38,0.88,-0.48,21374.40,33815.36,19291.36,0
1,1,0,0,1,1,-0.19,0.90,-0.28,19.09,5485.57,-9529.96,3
1,1,1,0,1,1,-0.12,0.86,0.19,24419.02,3536.15,-6790.75,0
1,1,1,0,1,1,0.12,0.84,-0.13,-47475.59,-41908.90,-3872.59,0
0,1,1,0,1,1,-0.22,1.04,-0.93,11178.73,7506.57,-8742.55,0
1,1,1,0,1,1,0.31,0.89,-0.36,38375.13,19260.34,3507.52,0
1,1,0,0,1,1,-0.41,0.87,0.06,15540.46,18628.03,21016.49,3
1,1,1,0,1,1,0.13,0.97,-0.36,-36938.72,-39456.02,-18372.72,0
1,1,1,0,1,1,-0.03,0.91,-0.21,65153.97,52603.25,-15335.26,0
1,1,1,0,1,0,0.34,0.86,0.19,14158.93,-2741.59,21710.83,6
1,1,1,0,1,0,-0.18,0.95,0.15,-40832.78,-42562.68,-16848.03,6
1,1,1,0,1,1,0.26,0.92,-0.28,-25204.04,-31066.61,-23027.94,0
0,1,1,0,0,1,0.37,0.95,-0.56,38150.84,21283.73,-25349.59,0
1,1,1,0,0,1,0.31,0.91,-0.16,-8420.43,-1319.50,51307.62,0
1,1,0,0,1,1,-0.18,1.02,-0.23,-16933.92,-32767.87,-9868.78,3
0,1,1,0,1,1,-0.33,1.08,-0.65,1717.97,27895.52,40794.61,0
1,1,0,0,1,1,-0.51,0.98,-0.17,9152.96,37165.39,19837.77,3
1,1,1,0,1,1,-0.07,0.84,-0.07,-21930.35,-29456.01,-50097.88,0
0,1,1,0,0,1,0.20,1.02,-0.52,-9680.28,-29188.77,-8534.96,0
1,1,1,0,0,1,0.67,0.78,-0.12,29176.84,26010.53,-5242.19,0
1,1,1,0,0,1,0.30,0.99,-0.23,24712.51,14328.34,37769.07,0
1,1,1,0,1,0,0.10,0.89,0.09,-11099.99,-19587.23,-35359.14,6
1,1,1,0,0,1,0.51,0.83,-0.21,-32359.85,-42407.59,11364.84,0
1,1,1,0,1,1,-0.24,0.99,-0.25,19871.17,18313.07,43779.57,0
1,1,1,0,1,1,-0.34,0.87,0.28,12173.72,27091.42,-27730.88,0
1,1,1,0,0,1,0.46,0.81,-0.19,-38076.87,-34170.88,-11906.48,0
0,1,1,0,1,1,-0.15,1.10,-0.53,-5227.88,-8413.28,30584.62,0
1,1,1,0,1,1,-0.21,1.03,-0.11,15077.56,32259.64,-12565.03,0
1,1,1,0,1,1,-0.29,0.78,0.19,-13874.99,1620.14,-33877.39,0
1,1,1,0,1,1,0.33,0.86,-0.13,-21753.78,-34848.52,-9102.85,0
0,1,1,0,1,1,0.02,1.10,-0.43,48938.25,37418.32,-22643.79,0
1,1,1,0,0,1,0.49,0.81,0.07,12185.65,14096.89,17554.30,0
1,1,1,0,1,0,0.13,0.88,0.15,28310.70,23676.95,30677.68,6
1,1,1,0,1,1,-0.03,1.02,-0.12,-24815.11,-28515.90,12493.45,0
1,1,1,0,1,1,0.06,0.96,-0.09,-3569.56,-15779.07,-10298.27,0
0,1,1,0,1,1,0.05,0.92,-0.35,-1925.56,1011.69,43777.19,0
1,1,0,0,1,1,-0.55,0.98,-0.24,5120.50,5623.96,9630.17,3
1,1,1,0,1,1,0.08,0.95,-0.46,-15306.63,-30324.54,-22202.36,0
0,1,1,0,0,1,0.40,0.93,-0.26,16074.94,21348.15,-11885.00,0
1,1,1,0,1,1,0.35,0.81,0.00,44800.81,36635.69,23431.19,0
1,1,1,0,1,0,0.06,0.92,0.04,-16740.65,-40930.61,20054.90,6
1,1,0,0,1,1,-0.45,0.97,0.06,-1799.10,-16067.78,-27709.41,3
1,1,1,0,1,1,0.11,0.98,-0.21,1336.20,5211.17,-26208.57,0
1,1,1,0,1,1,0.15,0.96,-0.04,30816.07,32326.45,14624.21,0
1,1,1,0,1,0,0.17,0.84,0.18,-41899.36,-47728.52,-12278.71,6
0,1,1,0,1,1,0.06,1.09,-0.18,42567.45,20646.65,13517.08,0
1,1,1,0,1,0,-0.21,0.84,0.33,-10073.98,-3908.38,-1255.07,6
1,1,1,0,1,1,0.08,1.02,-0.17,-32247.71,-19902.19,-8227.16,0
0,1,1,0,1,1,-0.29,1.11,-0.82,-6776.43,-5192.08,9646.87,0
1,1,0,0,1,1,-0.06,0.81,-0.23,39930.85,41916.05,-8012.42,3
1,1,0,0,1,1,-0.55,1.00,-0.01,-2629.45,-12712.97,9362.93,3
1,1,1,0,1,0,-0.02,0.83,0.22,-742.07,-11441.20,-46008.16,6
1,1,1,0,0,1,0.35,0.95,-0.16,-923.41,19238.87,25254.14,0
1,1,1,0,1,1,-0.18,1.01,0.13,17124.81,36053.49,-150.32,0

1,1,1,0,1,0,0.36,0.80,-0.09,-24273.47,-58671.03,-10780.25,6
0,1,1,0,1,1,-0.00,1.00,-0.35,-7205.93,-4481.04,32321.68,0
1,1,0,0,1,1,-0.46,0.95,-0.06,23638.78,29639.74,-539.25,3
1,1,1,0,1,0,0.17,0.90,-0.03,-6867.10,-3960.87,-26807.47,6
1,1,1,0,1,1,-0.04,1.05,-0.11,5418.76,9553.82,-1033.17,0
1,1,1,0,1,1,0.03,0.98,-0.16,-7007.88,-11109.53,-7222.63,0
1,1,1,0,1,1,0.21,0.90,-0.04,7921.75,1748.99,3684.09,0
1,1,1,0,1,1,0.08,0.99,-0.06,570.27,162.25,5237.42,0
1,1,1,0,1,1,0.03,0.97,-0.11,4206.64,3977.58,-4540.69,0
1,1,1,0,1,1,0.04,1.01,-0.07,4368.89,3424.01,-5149.13,0
1,1,1,0,1,1,0.20,0.96,-0.02,7115.25,6101.18,-10009.56,0
1,1,1,0,1,0,0.36,0.91,0.03,12214.28,15065.63,-11727.52,6
1,1,1,0,1,0,0.44,0.87,0.08,1016.46,-603.68,-9720.84,6
1,1,1,0,0,0,0.43,0.90,-0.02,3715.11,6237.18,-6010.51,6
1,1,1,0,0,1,0.68,0.75,0.01,11450.74,7888.34,-13225.97,0
1,1,1,0,0,1,0.72,0.67,0.07,15769.52,14232.90,-9310.44,4
1,1,1,0,0,1,0.86,0.56,-0.04,20644.26,26287.31,-16523.52,4
1,1,1,0,0,1,0.94,0.34,-0.22,10739.69,21336.22,-13075.65,4
1,1,1,0,0,1,1.00,0.29,-0.32,1567.65,6640.43,-2273.92,4
1,1,1,0,0,1,0.96,0.26,-0.42,-1169.17,5788.60,3626.82,4
1,1,1,0,0,1,0.92,0.34,-0.45,-140.78,634.69,1958.96,4
0,1,1,0,0,1,0.89,0.45,-0.42,-1185.88,-15101.42,18012.43,4
1,1,1,0,0,1,0.95,0.50,-0.29,-3378.67,-32219.08,31233.63,4
1,1,1,0,0,1,0.38,0.83,0.03,-21617.78,-44948.75,42779.81,0
1,1,1,0,1,1,0.15,0.99,-0.18,-6425.68,-3051.78,9515.64,0
0,1,1,0,1,1,-0.21,0.98,-0.31,1419.71,9560.97,2488.67,0
1,1,1,0,1,1,-0.04,0.98,-0.24,2145.08,-57.27,-563.11,0
1,1,1,0,1,1,0.02,0.96,-0.17,2789.31,496.30,1629.68,0
1,1,1,0,1,1,-0.04,0.97,-0.17,2672.40,2025.77,-1188.26,0
1,1,1,0,1,1,-0.07,0.98,-0.17,2457.65,-1417.32,1400.62,0
1,1,1,0,1,1,-0.01,1.00,-0.16,3681.70,-76.35,33.40,0
1,1,1,0,1,1,-0.07,0.99,-0.16,1434.03,-954.43,-1603.44,0
1,1,1,0,1,1,-0.03,0.97,-0.11,1648.77,-1159.63,279.17,0
1,1,1,0,1,1,0.00,0.98,-0.13,3044.62,1224.05,-243.38,0
1,1,1,0,1,1,0.01,0.98,-0.12,1376.76,1033.17,-455.74,0
1,1,1,0,1,1,0.03,0.98,-0.16,1438.80,-345.98,-498.69,0
1,1,1,0,1,1,-0.01,0.97,-0.17,1374.38,-1558.10,174.18,0
1,1,1,0,1,1,-0.11,1.02,-0.06,23662.64,16552.15,3758.06,0
1,1,1,0,1,1,0.27,0.89,-0.26,-32667.66,-41338.63,-9797.20,0
1,1,1,0,1,1,-0.34,1.09,-0.14,17747.57,19155.35,29751.88,0
1,1,0,0,1,1,-0.48,1.01,-0.03,-899.55,13898.85,-668.10,3
1,1,1,0,1,1,-0.02,0.92,-0.12,-12147.47,-32576.99,-12164.17,0
1,1,1,0,1,1,0.12,0.86,0.03,30186.15,54922.51,-15752.82,0
1,1,1,0,0,1,0.53,0.84,-0.39,-36320.73,-45590.60,17752.35,0
0,1,1,0,1,1,-0.02,0.92,-0.28,3555.24,-4705.33,34884.31,0
1,1,0,0,1,1,-0.72,0.94,-0.23,25492.75,44590.84,21524.72,3
1,1,1,0,1,0,-0.32,0.90,0.18,-4838.95,16535.45,-23557.65,6
1,1,1,0,1,1,-0.02,0.96,-0.31,-17077.09,-49875.98,-4989.27,0
1,1,1,0,1,1,-0.22,1.01,-0.16,34779.33,40806.54,-18969.24,0
1,1,1,0,1,1,0.53,0.91,-0.29,-40773.13,-44640.95,-9.54,0
0,1,1,0,1,1,-0.05,0.97,-0.41,-22758.32,-17900.28,26370.82,0
0,1,0,0,1,1,-0.23,0.83,-0.40,41873.11,55387.80,2555.48,3
1,1,0,0,1,1,-0.26,0.93,-0.09,5235.03,-13860.67,7403.97,3
1,1,1,0,1,1,-0.08,0.89,-0.49,-13691.26,-26967.34,-27322.87,0
0,1,1,0,0,1,0.27,0.92,-0.49,31899.34,32949.21,-8188.99,0
1,1,1,0,1,1,-0.19,0.97,-0.15,38671.00,35340.05,31636.88,0
1,1,0,0,1,0,-0.31,0.91,0.32,-3824.87,-565.50,-28010.05,6
1,1,1,0,1,0,0.32,0.87,0.03,-31247.95,-51138.21,-25192.11,6
1,1,1,0,0,1,0.37,1.03,-0.80,-54967.85,-14855.66,9310.44,0
0,1,1,0,1,1,-0.06,0.66,-0.55,-1875.45,47928.95,37425.48,0
0,1,0,0,1,1,-0.40,0.82,-0.82,10868.54,-27642.60,-32266.80,1
0,1,1,0,0,1,0.35,0.73,-0.68,27840.64,22586.52,-9596.77,1
0,1,1,0,1,1,0.25,0.89,-0.45,-20298.28,-36074.96,19152.97,0
1,1,0,0,1,1,-0.26,0.97,-0.45,20252.95,24607.52,-13450.27,3
1,1,1,0,1,1,0.22,0.76,0.15,15182.55,15399.68,-9114.78,0
0,1,1,0,1,1,0.07,0.94,-0.36,-24908.16,-5509.43,8795.05,0
0,1,0,0,1,1,-0.21,0.72,-0.31,-24514.46,-7162.98,17480.33,3
0,1,0,0,1,1,-0.28,0.82,-0.92,-17279.90,-7489.87,1722.74,1
0,1,1,0,1,1,-0.11,0.77,-0.70,28339.33,-3779.53,-17093.79,0
0,1,1,0,1,1,0.09,0.88,-0.46,18897.66,9591.99,-651.40,0
0,1,1,0,1,1,-0.06,1.06,-0.42,3018.38,3218.81,5588.17,0
0,1,0,0,1,1,-0.08,0.90,-0.31,1257.46,6015.28,5108.57,3
0,1,0,0,1,1,-0.41,1.03,-0.60,-22741.61,-9274.65,12364.60,3
0,1,0,0,1,1,-0.06,0.82,-0.60,12751.15,2130.76,-2159.39,3
0,1,0,0,1,1,-0.36,0.84,-0.51,90.67,-400.86,-1364.83,3
0,1,1,0,1,1,-0.06,0.73,-0.85,-35170.64,-20486.78,10563.12,1
0,1,0,0,1,1,-0.07,0.76,-0.46,59033.71,33891.71,-14748.29,3
1,1,1,0,1,1,-0.01,0.90,-0.21,11887.39,14712.50,-3600.58,0
1,1,1,0,1,1,0.09,0.76,-0.04,11717.98,31221.70,-51362.50,0
1,1,1,0,1,1,0.17,1.02,-0.17,-33877.39,-29926.06,14753.06,0
0,1,1,0,1,1,-0.09,0.95,-0.62,-7981.40,7718.93,21119.09,0
1,1,0,0,1,1,-0.21,1.00,-0.25,27857.34,30090.70,-11944.66,3
1,1,1,0,1,0,-0.11,0.96,0.19,17194.01,14764.99,-19203.08,6
1,1,1,0,1,0,0.20,0.89,0.22,-27191.63,-9639.71,-32970.69,6
1,1,1,0,0,1,0.29,1.00,-0.32,-52722.56,-32314.52,48141.31,0
0,1,1,0,1,1,-0.06,0.84,-0.59,-3342.88,8429.98,43414.51,0
1,1,0,0,1,1,-0.48,0.85,-0.28,28861.88,30372.26,-6184.69,3
1,1,0,0,1,1,-0.34,0.99,0.09,16976.87,29699.39,-30782.66,3
1,1,1,0,1,1,0.07,0.96,-0.06,-30164.67,-8429.98,-27785.76,0
1,1,1,0,0,1,0.30,0.92,-0.35,-21734.69,-30906.74,14524.00,0
0,1,1,0,0,1,0.29,1.01,-0.54,2171.32,10176.58,13140.08,0
1,1,1,0,1,1,-0.09,0.88,-0.33,32395.64,38744.97,-65065.69,0
1,1,1,0,0,1,0.49,0.83,0.07,35876.92,11892.16,26745.44,0
1,1,1,0,1,0,0.03,0.91,0.12,-20878.10,-27783.38,23230.76,6
1,1,1,0,1,1,-0.26,1.06,-0.22,-28966.87,-24796.02,536.87,0
0,1,1,0,1,1,0.06,0.95,-0.52,3352.43,6964.93,-30873.33,0
1,1,1,0,0,1,0.55,0.78,-0.17,23266.55,29246.04,-16294.46,0
1,1,1,0,1,1,0.21,0.95,0.05,34113.61,20169.43,9577.68,0
1,1,1,0,1,1,0.07,1.04,-0.12,-25280.39,-42670.05,21822.98,0
0,1,1,0,1,1,0.07,0.94,-0.27,1765.69,-1958.96,5755.20,0
1,1,1,0,1,1,-0.24,0.92,0.08,30539.29,33142.48,26284.93,0
1,1,1,0,1,1,-0.14,1.00,0.12,16490.12,26709.64,-30668.13,0
1,1,1,0,1,0,0.07,1.00,-0.03,-37845.43,-33092.38,16039.15,6
0,1,1,0,1,1,-0.20,1.00,-0.44,-6914.83,-15936.55,24946.34,0
0,1,0,0,1,1,-0.24,0.91,-0.40,3319.02,-5196.86,-14650.46,3
1,1,1,0,1,1,0.24,1.05,-0.04,24044.41,14497.75,-29448.85,0
1,1,1,0,0,1,0.44,0.67,-0.39,-66461.54,-19732.78,31071.38,0
0,1,1,0,1,1,0.05,0.94,-0.90,8890.49,7828.69,24524.01,0
1,1,0,0,1,1,-0.17,0.88,-0.18,45946.12,36115.52,5077.55,3
1,1,1,0,1,1,0.20,0.75,-0.08,6785.98,23770.01,-48470.59,0
1,1,1,0,1,0,0.37,0.99,0.22,33660.26,21675.04,-2734.43,6
1,1,1,0,1,0,0.16,0.93,0.14,7358.63,-22975.45,26339.80,6
1,1,1,0,1,1,-0.25,0.93,0.17,-23371.54,-14617.05,-14574.10,0
1,1,1,0,1,0,0.35,0.85,0.14,29453.62,11651.17,3922.70,6
1,1,1,0,1,0,-0.05,0.83,0.44,-18620.88,-4075.40,651.40,6
1,1,1,0,1,1,0.12,0.92,-0.20,-42049.68,-9432.13,13094.74,0
0,1,1,0,1,1,0.07,1.16,-0.48,-1002.15,-7475.55,-42968.31,0
1,1,1,0,0,1,0.57,0.72,-0.12,43796.28,13521.85,-5251.74,0
1,1,1,0,1,0,0.06,0.93,0.34,16998.35,-17115.27,27513.75,6
1,1,1,0,1,0,0.02,1.04,0.24,-24213.82,-18663.82,-7089.01,6

1,1,1,0,1,1,-0.08,1.00,-0.24,-37730.89,-25268.46,6895.74,0
0,1,1,0,1,1,0.32,0.87,-0.50,16633.28,6881.42,-38895.29,0
1,1,1,0,1,1,0.35,0.88,-0.11,491.53,-1536.63,-1589.12,0
0,1,1,0,0,1,0.29,0.88,-0.53,-20310.21,-8811.75,17423.07,0
0,1,1,0,1,1,0.07,0.93,-0.52,1737.06,2980.20,33564.82,0
1,1,1,0,1,1,-0.14,0.83,-0.19,49496.59,45161.11,-2975.43,0
1,1,1,0,1,1,0.03,0.99,0.01,14855.66,9336.68,-8353.62,0
1,1,1,0,1,1,-0.24,0.84,-0.03,-37857.36,-39028.91,5306.62,0
0,1,1,0,1,1,-0.05,0.85,-0.71,-13352.44,1939.87,15099.04,0
1,1,0,0,1,1,-0.51,0.84,-0.43,25514.22,36206.20,8289.20,3
1,1,0,0,1,1,-0.45,1.00,-0.03,28587.48,22507.78,-14528.77,3
1,1,1,0,1,0,0.04,0.75,0.22,5359.11,34132.70,-35294.72,6
1,1,1,0,1,0,0.10,0.96,0.31,-9100.46,-3338.11,-19021.73,6
1,1,1,0,1,0,0.66,0.78,0.10,-14161.31,-7060.38,-22335.98,6
1,1,1,0,0,0,0.71,0.72,0.03,-45917.49,-29539.52,13777.16,6
1,1,1,0,0,1,0.50,0.86,-0.24,-34378.47,-6492.49,21076.14,0
0,1,1,0,1,1,0.23,0.92,-0.41,31954.22,18697.23,9997.62,0
0,1,1,0,1,1,0.07,0.88,-0.30,9525.18,41391.12,-293.49,0
0,1,1,0,1,1,0.20,0.99,-0.14,-2345.50,17043.68,-8499.17,0
0,1,1,0,1,1,0.07,0.97,-0.29,-1777.62,19205.46,-233.83,0
1,1,1,0,1,1,0.21,0.95,-0.37,16762.13,-3655.46,-31018.88,0
0,1,1,0,1,1,0.34,0.95,-0.21,13354.82,12915.79,-1811.03,0
1,1,1,0,1,1,0.24,0.97,-0.05,928.18,2622.29,-3920.31,0
1,1,1,0,0,0,0.39,0.81,-0.03,5538.06,23376.31,4235.27,6
1,1,1,0,1,1,0.25,0.92,-0.13,6051.07,14564.56,5819.62,0
0,1,1,0,1,1,0.28,1.06,-0.27,1851.59,-3736.58,2393.23,0
1,1,1,0,1,0,0.28,0.86,0.04,6151.28,8179.44,396.09,6
1,1,1,0,1,1,0.20,0.99,-0.09,4220.95,6000.96,4454.79,0
1,1,1,0,1,1,0.08,0.93,-0.17,-1763.30,8532.58,8119.79,0
1,1,1,0,1,1,0.24,0.89,-0.10,-2698.64,8296.36,-2001.91,0
1,1,1,0,1,1,-0.35,1.01,-0.12,17356.26,-27885.98,20541.66,0
1,1,1,0,1,1,0.08,0.98,-0.19,-11138.17,17151.06,-15662.15,0
0,1,1,0,1,1,-0.02,0.97,-0.24,5476.03,-188.50,811.26,0
1,1,1,0,1,1,0.08,0.98,-0.19,2376.52,1660.70,-1865.91,0
0,1,1,0,1,1,0.05,0.98,-0.23,2479.12,2359.82,-1131.00,0
1,1,1,0,1,1,0.04,0.97,-0.15,3187.79,708.66,-1646.39,0
1,1,1,0,1,1,0.06,0.97,-0.22,773.09,-162.25,-663.33,0
0,1,1,0,1,1,0.04,0.99,-0.20,2588.88,-291.10,-434.26,0
1,1,1,0,1,1,0.08,0.99,-0.17,257.70,-897.16,1054.64,0
0,1,1,0,1,1,0.06,0.98,-0.23,3044.62,193.27,-434.26,0
1,1,1,0,1,1,0.06,0.96,-0.17,1083.27,-858.98,283.94,0
0,1,1,0,1,1,0.04,0.98,-0.18,6554.53,-3509.91,3326.18,0
0,1,1,0,1,1,0.09,0.98,-0.21,429.49,31.02,-2054.40,0
1,1,1,0,1,1,0.03,0.98,-0.20,-746.84,-2190.41,1197.81,0
0,1,1,0,1,1,0.04,0.95,-0.25,12335.97,-9119.55,10038.19,0
1,1,1,0,1,1,0.19,0.80,-0.00,11830.12,45719.45,-51873.12,0
1,1,1,0,0,1,0.49,0.88,-0.23,-22133.17,-20367.48,40427.15,0
0,1,1,0,1,1,-0.26,1.07,-0.33,25700.34,-23767.62,26938.71,0
1,1,1,0,1,0,-0.20,0.77,0.41,26270.61,25106.21,-20016.72,6
1,1,1,0,1,0,0.40,0.77,0.20,-30932.99,31095.24,-24552.64,6
1,1,1,0,1,1,0.09,1.01,-0.44,-15669.31,-26862.35,33242.70,0
1,1,1,0,1,1,0.01,0.96,-0.03,35227.91,10680.04,-5079.94,0
1,1,1,0,1,0,0.20,0.84,-0.04,-47313.34,50417.62,-22481.53,6
0,1,1,0,0,1,0.62,0.81,-0.71,-5998.58,-11231.22,14602.74,1
0,1,1,0,1,1,-0.16,0.88,-0.71,17714.17,-46521.17,55738.55,0
1,1,0,0,1,1,-0.27,1.00,-0.23,27990.96,4948.71,2588.88,3
1,1,1,0,1,0,0.22,0.62,0.38,-22748.77,-17587.71,17623.50,6
0,1,0,0,1,1,-0.47,0.86,-0.46,-19790.05,-17120.04,-226.68,3
0,1,1,0,1,1,0.09,0.97,-0.90,3719.88,36824.19,-25791.01,0
0,1,1,0,1,1,-0.12,0.97,-0.34,25743.29,19592.00,-29448.85,0
0,1,1,0,1,1,0.38,0.77,-0.16,31431.67,8530.19,-36411.40,0
1,1,1,0,0,0,0.45,0.83,0.17,7704.61,-61133.45,29718.48,6
1,1,1,0,1,1,-0.29,0.97,0.02,-55922.28,-14173.24,9890.25,0
0,1,0,0,1,1,-0.10,0.91,-0.78,-8279.66,30176.60,-24889.08,3
0,1,1,0,0,1,0.61,0.83,-0.57,-11737.07,-13874.99,19009.80,0
0,1,0,0,1,1,-0.29,0.91,-0.68,36726.36,-21479.38,29396.36,3
1,1,0,0,1,1,-0.42,0.90,-0.15,41274.20,20837.53,858.98,3
1,1,1,0,1,0,0.23,0.72,0.46,5325.70,50620.43,-15886.44,6
1,1,1,0,1,0,0.66,0.91,0.12,-9556.20,38823.71,-5101.41,6
1,1,1,0,1,1,0.16,1.03,-0.09,31861.17,-24166.10,19031.28,0
1,1,1,0,1,0,-0.34,0.74,0.72,-5645.44,26282.54,-18138.89,6
1,1,1,0,0,1,0.51,0.76,0.08,-34750.70,48110.29,-15056.09,0
0,1,1,0,0,1,0.56,0.76,-0.42,-10176.58,-35151.55,43085.23,0
0,1,1,0,1,1,-0.01,0.95,-0.44,12135.54,-42226.25,27048.47,0
1,1,0,0,1,1,-0.53,1.05,-0.08,26177.55,6819.38,-26394.68,3
1,1,1,0,0,1,0.73,0.78,-0.10,2383.68,8434.75,-23529.02,0
1,1,1,0,1,1,-0.03,0.86,-0.31,-4915.30,-40164.68,65573.92,0
1,1,0,0,1,1,-0.95,1.04,0.04,12672.41,26573.64,-19670.74,3
1,1,1,0,1,1,0.51,0.57,-0.01,26836.11,27427.85,-68322.67,0
1,1,1,0,1,0,0.49,0.77,-0.07,-4838.95,-44927.27,74454.87,6
